abaissant	abaissante
tourbeux	tourbeuse
tourbillonnant	tourbillonnante
tourmentant	tourmentante
tournant	tournante
tournoyant	tournoyante
tout-puissant	toute-puissante
traceur	traceuse
trachéal	trachéale
traditionnel	traditionnelle
traitant	traitante
tranchant	tranchante
tranquillisant	tranquillisante
transactionnel	transactionnelle
transamazonien	transamazonienne
transcendantal	transcendantale
transcendant	transcendante
transcontinental	transcontinentale
transformateur	transformatrice
transitionnel	transitionnelle
transparent	transparente
transpirant	transpirante
transporteur	transporteuse
transsexuel	transsexuelle
transsibérien	transsibérienne
transuranien	transuranienne
transversal	transversale
transylvanien	transylvanienne
trapu	trapue
trapézoïdal	trapézoïdale
traumatisant	traumatisante
traversier	traversière
traçant	traçante
traînant	traînante
tremblant	tremblante
tremblotant	tremblotante
tressautant	tressautante
tribal	tribale
tricard	tricarde
tridimensionnel	tridimensionnelle
triennal	triennale
trilatéral	trilatérale
trilobé	trilobée
trimestriel	trimestrielle
trin	trine
triomphal	triomphale
triomphant	triomphante
tristouillard	tristouillarde
tristounet	tristounette
trivial	triviale
trompeur	trompeuse
tropical	tropicale
troublant	troublante
troyen	troyenne
truculent	truculente
trébuchant	trébuchante
trémulant	trémulante
trépidant	trépidante
trépignant	trépignante
tuant	tuante
tubard	tubarde
tubéreux	tubéreuse
tumoral	tumorale
tumultueux	tumultueuse
tunisien	tunisienne
turbulent	turbulente
turgescent	turgescente
turinois	turinoise
typé	typée
tyrien	tyrienne
tyrolien	tyrolienne
tyrrhénien	tyrrhénienne
tâtonnant	tâtonnante
téléphoné	téléphonée
télévisuel	télévisuelle
ténu	ténue
ténébreux	ténébreuse
têtu	têtue
ulcératif	ulcérative
ulcéreux	ulcéreuse
ultramarin	ultramarine
ultrasecret	ultrasecrète
ultraviolet	ultraviolette
ultérieur	ultérieure
unidimensionnel	unidimensionnelle
unidirectionnel	unidirectionnelle
unificateur	unificatrice
unilatéral	unilatérale
unitarien	unitarienne
universel	universelle
urbain	urbaine
urgent	urgente
urineux	urineuse
urticant	urticante
usagé	usagée
usant	usante
usinier	usinière
usuel	usuelle
utérin	utérine
vacant	vacante
vachard	vacharde
vacillant	vacillante
vaginal	vaginale
vaillant	vaillante
vain	vaine
valeureux	valeureuse
valorisant	valorisante
vanillé	vanillée
vaporeux	vaporeuse
vaseux	vaseuse
vasouillard	vasouillarde
vaudois	vaudoise
vaudou	vaudoue
vectoriel	vectorielle
veineux	veineuse
velouteux	velouteuse
velu	velue
vendéen	vendéenne
venimeux	venimeuse
venteux	venteuse
ventral	ventrale
ventru	ventrue
venté	ventée
verbal	verbale
verbeux	verbeuse
verdissant	verdissante
verdoyant	verdoyante
vermeil	vermeille
vermoulu	vermoulue
verruqueux	verruqueuse
versaillais	versaillaise
vert-de-grisé	vert-de-grisée
vert	verte
vertigineux	vertigineuse
vertueux	vertueuse
vertébral	vertébrale
vespéral	vespérale
vexant	vexante
viager	viagère
viandeux	viandeuse
vibrant	vibrante
vicelard	vicelarde
vichyssois	vichyssoise
victorien	victorienne
victorieux	victorieuse
vieillissant	vieillissante
vieillot	vieillotte
viennois	viennoise
vietnamien	vietnamienne
vigilant	vigilante
vigoureux	vigoureuse
vilain	vilaine
vindicatif	vindicative
vineux	vineuse
vipérin	vipérine
viral	virale
vireux	vireuse
virevoltant	virevoltante
virgilien	virgilienne
virginal	virginale
viril	virile
virtuel	virtuelle
virulent	virulente
viscéral	viscérale
visqueux	visqueuse
visuel	visuelle
vital	vitale
vitaminé	vitaminée
vitreux	vitreuse
vivant	vivante
vivifiant	vivifiante
vocal	vocale
vociférant	vociférante
voletant	voletante
volumineux	volumineuse
voluptueux	voluptueuse
vosgien	vosgienne
votif	votive
vrai	vraie
vrombissant	vrombissante
vulgarisé	vulgarisée
végétal	végétale
végétarien	végétarienne
végétatif	végétative
véhément	véhémente
vénal	vénale
véniel	vénielle
vénusien	vénusienne
vénéneux	vénéneuse
vénérien	vénérienne
vénézuélien	vénézuélienne
véreux	véreuse
véronais	véronaise
vésical	vésicale
vésicant	vésicante
vétilleux	vétilleuse
wagnérien	wagnérienne
wallon	wallonne
weimarien	weimarienne
wurtembergeois	wurtembergeoise
zaïrois	zaïroise
zigzagant	zigzagante
zodiacal	zodiacale
zoulou	zouloue
zurichois	zurichoise
zélé	zélée
zénithal	zénithale
éblouissant	éblouissante
ébouriffant	ébouriffante
écailleux	écailleuse
échassier	échassière
échaudé	échaudée
éclaboussant	éclaboussante
éclairant	éclairante
éclatant	éclatante
écoeurant	écoeurante
écrasant	écrasante
écru	écrue
écumant	écumante
écumeux	écumeuse
édifiant	édifiante
éditorial	éditoriale
édouardien	édouardienne
éducationnel	éducationnelle
éducatif	éducative
égalisateur	égalisatrice
égayant	égayante
égrillard	égrillarde
égéen	égéenne
éhonté	éhontée
électif	élective
électoral	électorale
électrisant	électrisante
éleusinien	éleusinienne
élisabéthain	élisabéthaine
élogieux	élogieuse
éloquent	éloquente
élusif	élusive
élyséen	élyséenne
éléphantin	éléphantine
élévateur	élévatrice
émancipateur	émancipatrice
émergent	émergente
émetteur	émettrice
éminent	éminente
émollient	émolliente
émotionnant	émotionnante
émotionnel	émotionnelle
émotif	émotive
émoustillant	émoustillante
émouvant	émouvante
émulsif	émulsive
énergisant	énergisante
énergisé	énergisée
énervant	énervante
énumératif	énumérative
épais	épaisse
épanouissant	épanouissante
épars	éparse
épatant	épatante
épicrânien	épicrânienne
épicurien	épicurienne
épidural	épidurale
épineux	épineuse
épinier	épinière
épiscopal	épiscopale
épithélial	épithéliale
éploré	éplorée
époustouflant	époustouflante
éprouvant	éprouvante
épuisant	épuisante
épuratif	épurative
équarri	équarrie
équatorial	équatoriale
équidistant	équidistante
équilibrant	équilibrante
équin	équine
équivalent	équivalente
éreintant	éreintante
éruptif	éruptive
éthiopien	éthiopienne
éthéré	éthérée
étincelant	étincelante
étonnant	étonnante
étouffant	étouffante
étourdissant	étourdissante
étroit	étroite
évanescent	évanescente
évasif	évasive
éventuel	éventuelle
évident	évidente
évocateur	évocatrice
évolutif	évolutive
évènementiel	évènementielle
